PlayerName,Player,Runs,Mins,BF,Fours,Sixes,SR,MB_Clust,Uncertainty,X,Y,Clust_KM,X_KM,Y_KM,Clust_PAM,X_PAM,Y_PAM,Clust_clara,X_Clara,Y_Clara
MS Wade,230193,1717,2980,2054,118,32,83,4,3.49298797763797e-06,-0.45335387657319,-1.04140309259907,1,-0.45335387657319,-1.04140309259907,2,-0.45335387657319,-1.04140309259907,2,-0.45335387657319,-1.04140309259907
JN Mohammed,230549,551,428,795,45,10,69,8,3.61318692271295e-05,0.92291217058499,-0.370347316732345,1,0.92291217058499,-0.370347316732345,2,0.92291217058499,-0.370347316732345,2,0.92291217058499,-0.370347316732345
KAJ Roach,230553,268,641,499,21,5,53,8,2.78896794547734e-09,1.25220925058792,0.423501843466464,1,1.25220925058792,0.423501843466464,2,1.25220925058792,0.423501843466464,2,1.25220925058792,0.423501843466464
SP Narine,230558,363,588,441,36,12,82,9,0.274943071403708,0.894675679384636,-1.02437485637501,1,0.894675679384636,-1.02437485637501,2,0.894675679384636,-1.02437485637501,2,0.894675679384636,-1.02437485637501
KA Pollard,230559,2282,3140,2455,145,110,92,4,0.0137357267587506,-1.77077324059763,-1.9024583250546,1,-1.77077324059763,-1.9024583250546,2,-1.77077324059763,-1.9024583250546,2,-1.77077324059763,-1.9024583250546
C Kieswetter,230855,1048,1643,1153,105,32,90,6,6.40082184792945e-05,0.00488828705135391,-1.46213335432081,1,0.00488828705135391,-1.46213335432081,2,0.00488828705135391,-1.46213335432081,2,0.00488828705135391,-1.46213335432081
PJ Forrest,232285,368,721,561,34,4,65,8,3.8622476483674e-07,1.09561898308637,-0.153117397738375,1,1.09561898308637,-0.153117397738375,2,1.09561898308637,-0.153117397738375,2,1.09561898308637,-0.153117397738375
C Munro,232359,947,1188,894,96,29,105,6,2.22044604925031e-16,0.072602775085339,-2.20142534138366,1,0.072602775085339,-2.20142534138366,2,0.072602775085339,-2.20142534138366,2,0.072602775085339,-2.20142534138366
TG Southee,232364,659,906,656,53,25,100,6,0.000825931176396844,0.405297097995679,-1.95832682713217,1,0.405297097995679,-1.95832682713217,2,0.405297097995679,-1.95832682713217,2,0.405297097995679,-1.95832682713217
CS MacLeod,232435,1815,1245,2196,190,20,82,4,3.48276962824912e-12,-0.271375846895642,-0.967570028751301,1,-0.271375846895642,-0.967570028751301,2,-0.271375846895642,-0.967570028751301,2,-0.271375846895642,-0.967570028751301
GS Ballance,232438,297,604,443,21,1,67,8,0.00158478430240572,1.19905605346518,-0.242378784532388,1,1.19905605346518,-0.242378784532388,2,1.19905605346518,-0.242378784532388,2,1.19905605346518,-0.242378784532388
Anwar Ali,232491,283,472,344,27,5,82,9,0.000264203548537512,1.05350235893877,-0.999984577534833,1,1.05350235893877,-0.999984577534833,2,1.05350235893877,-0.999984577534833,2,1.05350235893877,-0.999984577534833
NLTC Perera,233514,1847,1729,1683,145,63,109,6,1.40423644490184e-07,-0.901622894474666,-2.53803607438659,1,-0.901622894474666,-2.53803607438659,2,-0.901622894474666,-2.53803607438659,2,-0.901622894474666,-2.53803607438659
SJ Myburgh,233712,290,277,331,36,8,87,9,6.26234099211365e-05,0.983245645066615,-1.26981588585327,1,0.983245645066615,-1.26981588585327,2,0.983245645066615,-1.26981588585327,2,0.983245645066615,-1.26981588585327
SMA Priyanjan,233802,420,604,522,47,3,80,8,0.0738089215452271,0.969673017842298,-0.883846617683749,1,0.969673017842298,-0.883846617683749,2,0.969673017842298,-0.883846617683749,2,0.969673017842298,-0.883846617683749
RA Jadeja,234675,1982,3122,2329,155,36,85,4,6.23166246827012e-07,-0.727915652309552,-1.16044845975256,1,-0.727915652309552,-1.16044845975256,2,-0.727915652309552,-1.16044845975256,2,-0.727915652309552,-1.16044845975256
R Mutumbami,235516,552,903,777,54,11,71,8,8.56171345775536e-05,0.813406694033652,-0.481478630178123,1,0.813406694033652,-0.481478630178123,2,0.813406694033652,-0.481478630178123,2,0.813406694033652,-0.481478630178123
TS Chisoro,235519,134,250,218,8,3,61,9,0.01569873372645,1.37663365356477,0.00367802754846847,1,1.37663365356477,0.00367802754846847,2,1.37663365356477,0.00367802754846847,2,1.37663365356477,0.00367802754846847
T Maruma,235524,157,329,306,11,4,51,9,0.000483062219046149,1.40629064534341,0.488439200564369,1,1.40629064534341,0.488439200564369,2,1.40629064534341,0.488439200564369,2,1.40629064534341,0.488439200564369
C Zhuwao,235532,154,59,132,18,9,116,9,0.00121344050438121,0.875682798189353,-2.70493266909924,1,0.875682798189353,-2.70493266909924,2,0.875682798189353,-2.70493266909924,2,0.875682798189353,-2.70493266909924
M Vijay,237095,339,669,506,33,3,66,8,0.000234503119893814,1.12747233011742,-0.219476591647834,1,1.12747233011742,-0.219476591647834,2,1.12747233011742,-0.219476591647834,2,1.12747233011742,-0.219476591647834
NN Odhiambo,238612,528,583,737,47,12,71,8,1.43434382204877e-05,0.874812017594599,-0.510485642203253,1,0.874812017594599,-0.510485642203253,2,0.874812017594599,-0.510485642203253,2,0.874812017594599,-0.510485642203253
D Langford-Smith,243942,139,173,130,8,6,106,9,0.00284624831918523,1.00815964798032,-2.23519186810362,1,1.00815964798032,-2.23519186810362,2,1.00815964798032,-2.23519186810362,2,1.00815964798032,-2.23519186810362
AU Rashid,244497,514,596,501,56,6,102,6,3.84378910766037e-05,0.724547240964502,-2.01098114947674,1,0.724547240964502,-2.01098114947674,2,0.724547240964502,-2.01098114947674,2,0.724547240964502,-2.01098114947674
Mudassar Bukhari,245166,498,741,640,38,19,77,8,0.000282239797050221,0.765464685187074,-0.869274782762103,1,0.765464685187074,-0.869274782762103,2,0.765464685187074,-0.869274782762103,2,0.765464685187074,-0.869274782762103
Ahmed Raza,245490,232,213,418,21,2,55,8,0.0194549917456519,1.36085343564232,0.267768813481999,1,1.36085343564232,0.267768813481999,2,1.36085343564232,0.267768813481999,2,1.36085343564232,0.267768813481999
CR Woakes,247235,1039,1330,1145,75,16,90,6,2.38552011696536e-05,0.32767998810532,-1.44681432360406,1,0.32767998810532,-1.44681432360406,2,0.32767998810532,-1.44681432360406,2,0.32767998810532,-1.44681432360406
DC Thomas,248920,238,440,364,19,2,65,9,0.458827609476611,1.26390475523648,-0.227262572363876,1,1.26390475523648,-0.227262572363876,2,1.26390475523648,-0.227262572363876,2,1.26390475523648,-0.227262572363876
AD Hales,249866,2304,2783,2411,262,48,95,4,0.102056278017585,-1.23838555043268,-1.77326603534941,1,-1.23838555043268,-1.77326603534941,2,-1.23838555043268,-1.77326603534941,2,-1.23838555043268,-1.77326603534941
KOA Powell,252932,995,1283,1251,114,15,79,6,0.0252638296608383,0.33755450533289,-0.927414571007575,1,0.33755450533289,-0.927414571007575,2,0.33755450533289,-0.927414571007575,2,0.33755450533289,-0.927414571007575
V Kohli,253802,10142,13208,10887,957,111,93,1,0,-8.22187642364785,-1.32346326720692,1,-8.22187642364785,-1.32346326720692,2,-8.22187642364785,-1.32346326720692,2,-8.22187642364785,-1.32346326720692
HA Varaiya,254114,251,346,488,11,1,51,8,4.066731174035e-09,1.39837740688219,0.437809728022956,1,1.39837740688219,0.437809728022956,2,1.39837740688219,0.437809728022956,2,1.39837740688219,0.437809728022956
Ahmed Shehzad,259410,2580,4513,3598,265,17,71,4,4.44089209850063e-15,-1.16363756984399,-0.376600401702409,1,-1.16363756984399,-0.376600401702409,2,-1.16363756984399,-0.376600401702409,2,-1.16363756984399,-0.376600401702409
Raza-ur-Rehman,259413,225,138,262,30,0,85,9,1.21030339849115e-05,1.16968306754737,-1.23978057942513,1,1.16968306754737,-1.23978057942513,2,1.16968306754737,-1.23978057942513,2,1.16968306754737,-1.23978057942513
Tanwir Afzal,260036,285,77,249,17,18,114,9,0.127445789997587,0.742628793121115,-2.75433967134291,1,0.742628793121115,-2.75433967134291,2,0.742628793121115,-2.75433967134291,2,0.742628793121115,-2.75433967134291
NM Coulter-Nile,261354,120,193,157,9,2,76,9,9.4910671684878e-05,1.30018845277573,-0.828051580557927,1,1.30018845277573,-0.828051580557927,2,1.30018845277573,-0.828051580557927,2,1.30018845277573,-0.828051580557927
WD Parnell,265564,499,815,640,38,8,77,8,0.000418290415355904,0.901175291017775,-0.887620426725508,1,0.901175291017775,-0.887620426725508,2,0.901175291017775,-0.887620426725508,2,0.901175291017775,-0.887620426725508
SPD Smith,267192,3401,5475,3942,286,31,86,4,2.22044604925031e-16,-1.87389560928634,-1.16580045947613,1,-1.87389560928634,-1.16580045947613,2,-1.87389560928634,-1.16580045947613,2,-1.87389560928634,-1.16580045947613
RJ Trott,267454,130,55,249,9,0,52,9,0.000105811490728303,1.52079053182022,0.321900269543227,1,1.52079053182022,0.321900269543227,2,1.52079053182022,0.321900269543227,2,1.52079053182022,0.321900269543227
RR Patel,267455,621,839,978,56,7,63,8,0.000220656664020269,0.896801734334504,-0.195154732931318,1,0.896801734334504,-0.195154732931318,2,0.896801734334504,-0.195154732931318,2,0.896801734334504,-0.195154732931318
BAW Mendis,268739,188,344,263,16,2,71,9,0.0274786187102987,1.27355843126675,-0.606894979516995,1,1.27355843126675,-0.606894979516995,2,1.27355843126675,-0.606894979516995,2,1.27355843126675,-0.606894979516995
S Prasanna,268740,403,386,422,29,25,95,6,2.91397461141818e-05,0.685839702389822,-1.89289606397261,1,0.685839702389822,-1.89289606397261,2,0.685839702389822,-1.89289606397261,2,0.685839702389822,-1.89289606397261
Mohammad Mithun,269237,241,67,322,19,7,74,9,0.0276783000846288,1.19709486108364,-0.78742921024735,1,1.19709486108364,-0.78742921024735,2,1.19709486108364,-0.78742921024735,2,1.19709486108364,-0.78742921024735
RR Hendricks,269280,244,135,311,21,2,78,9,0.000203572039170208,1.21440423944718,-0.951054396616316,1,1.21440423944718,-0.951054396616316,2,1.21440423944718,-0.951054396616316,2,1.21440423944718,-0.951054396616316
JP Faulkner,270484,1003,1439,949,82,29,105,6,2.44249065417534e-15,0.0671235832107925,-2.34973515095509,1,0.0671235832107925,-2.34973515095509,2,0.0671235832107925,-2.34973515095509,2,0.0671235832107925,-2.34973515095509
PJ Hughes,272364,814,1489,1071,90,5,76,6,0.00996679576694381,0.592994006627615,-0.809226218379237,1,0.592994006627615,-0.809226218379237,2,0.592994006627615,-0.809226218379237,2,0.592994006627615,-0.809226218379237
MR Marsh,272450,1406,1881,1510,117,37,93,6,3.78188678412661e-05,-0.261726390175244,-1.78256025454585,1,-0.261726390175244,-1.78256025454585,2,-0.261726390175244,-1.78256025454585,2,-0.261726390175244,-1.78256025454585
SMSM Senanayake,273439,276,424,307,29,5,89,9,8.82070358023679e-05,1.02645877106471,-1.51065300350175,1,1.02645877106471,-1.51065300350175,2,1.02645877106471,-1.51065300350175,2,1.02645877106471,-1.51065300350175
AB Barath,274926,281,617,483,35,1,58,8,2.83575483561727e-06,1.25305528690293,0.0211211637575843,1,1.25305528690293,0.0211211637575843,2,1.25305528690293,0.0211211637575843,2,1.25305528690293,0.0211211637575843
AD Russell,276298,998,1036,765,91,54,130,6,0,-0.373708937822729,-3.74745225342255,1,-0.373708937822729,-3.74745225342255,2,-0.373708937822729,-3.74745225342255,2,-0.373708937822729,-3.74745225342255
DM Bravo,277472,2587,4475,3692,222,55,70,4,2.22044604925031e-16,-1.53045767015294,-0.622161297474317,1,-1.53045767015294,-0.622161297474317,2,-1.53045767015294,-0.622161297474317,2,-1.53045767015294,-0.622161297474317
CJ Anderson,277662,1101,1322,1015,86,54,108,6,2.22044604925031e-16,-0.289862088942907,-2.66854873591581,1,-0.289862088942907,-2.66854873591581,2,-0.289862088942907,-2.66854873591581,2,-0.289862088942907,-2.66854873591581
KS Williamson,277906,5054,8347,6090,466,40,82,4,8.92619311798626e-14,-3.49197398617009,-0.88112215924356,1,-3.49197398617009,-0.88112215924356,2,-3.49197398617009,-0.88112215924356,2,-3.49197398617009,-0.88112215924356
GH Worker,277911,254,275,360,21,3,70,9,0.0884096460355952,1.24023631863953,-0.598976703455328,1,1.24023631863953,-0.598976703455328,2,1.24023631863953,-0.598976703455328,2,1.24023631863953,-0.598976703455328
TA Boult,277912,130,222,167,12,5,77,9,0.000155914909880095,1.24781490684356,-0.960717965179738,1,1.24781490684356,-0.960717965179738,2,1.24781490684356,-0.960717965179738,2,1.24781490684356,-0.960717965179738
AM Rahane,277916,2829,4460,3577,277,33,79,4,0,-1.48959350564184,-0.931155006807364,1,-1.48959350564184,-0.931155006807364,2,-1.48959350564184,-0.931155006807364,2,-1.48959350564184,-0.931155006807364
Imrul Kayes,280734,2424,4120,3399,237,37,71,4,0,-1.21436372688368,-0.601538358325595,1,-1.21436372688368,-0.601538358325595,2,-1.21436372688368,-0.601538358325595,2,-1.21436372688368,-0.601538358325595
Adnan Mufti,281653,330,161,409,27,1,80,9,0.0309874910644737,1.16348096952213,-1.08731931622951,1,1.16348096952213,-1.08731931622951,2,1.16348096952213,-1.08731931622951,2,1.16348096952213,-1.08731931622951
Umar Amin,288211,271,578,392,28,2,69,8,0.133103947728189,1.19832294619294,-0.577515812241188,1,1.19832294619294,-0.577515812241188,2,1.19832294619294,-0.577515812241188,2,1.19832294619294,-0.577515812241188
Shafiul Islam,288305,126,312,221,13,2,57,9,0.00149785077787423,1.4267610492636,-0.0122302287759573,1,1.4267610492636,-0.0122302287759573,2,1.4267610492636,-0.0122302287759573,2,1.4267610492636,-0.0122302287759573
CJ Jordan,288992,169,277,188,12,5,89,9,1.09356632075341e-05,1.13742781838638,-1.58533382175463,1,1.13742781838638,-1.58533382175463,2,1.13742781838638,-1.58533382175463,2,1.13742781838638,-1.58533382175463
SF Mire,290462,840,1154,1015,78,23,82,6,0.00220470247457116,0.407929995616402,-1.28987435643605,1,0.407929995616402,-1.28987435643605,2,0.407929995616402,-1.28987435643605,2,0.407929995616402,-1.28987435643605
MK Pandey,290630,440,523,479,37,4,91,6,0.0531548421155079,0.933379845997223,-1.66086261199425,1,0.933379845997223,-1.66086261199425,2,0.933379845997223,-1.66086261199425,2,0.933379845997223,-1.66086261199425
Krishna Chandran,290645,134,155,274,12,1,48,9,6.61671985757728e-07,1.52533349947799,0.418202889241942,1,1.52533349947799,0.418202889241942,2,1.52533349947799,0.418202889241942,2,1.52533349947799,0.418202889241942
KM Jadhav,290716,884,864,819,91,17,107,6,3.33943983577001e-11,0.315648485902511,-2.48159848345757,1,0.315648485902511,-2.48159848345757,2,0.315648485902511,-2.48159848345757,2,0.315648485902511,-2.48159848345757
Mohammad Amir,290948,346,525,418,31,8,82,9,0.0257621393840795,1.00059094291024,-1.25293914413541,1,1.00059094291024,-1.25293914413541,2,1.00059094291024,-1.25293914413541,2,1.00059094291024,-1.25293914413541
AA Obanda,291844,1282,1011,1720,124,39,74,4,3.78743202134046e-07,-0.030876180339828,-0.969361849903947,1,-0.030876180339828,-0.969361849903947,2,-0.030876180339828,-0.969361849903947,2,-0.030876180339828,-0.969361849903947
JJ Atkinson,292152,250,114,398,24,6,62,8,0.0532870246343051,1.28310990129701,-0.289887018827531,1,1.28310990129701,-0.289887018827531,2,1.28310990129701,-0.289887018827531,2,1.28310990129701,-0.289887018827531
RW Chakabva,293831,454,1066,813,32,1,55,8,5.21182620949467e-07,1.13728633598821,0.114961406137529,1,1.13728633598821,0.114961406137529,2,1.13728633598821,0.114961406137529,2,1.13728633598821,0.114961406137529
AR Cusack,293983,739,1204,1148,57,6,64,8,0.0321663387414869,0.806427997499906,-0.329555436112501,1,0.806427997499906,-0.329555436112501,2,0.806427997499906,-0.329555436112501,2,0.806427997499906,-0.329555436112501
GD Drummond,295644,240,336,262,21,4,91,9,0.000129530263788258,1.07964170247218,-1.69814890688853,1,1.07964170247218,-1.69814890688853,2,1.07964170247218,-1.69814890688853,2,1.07964170247218,-1.69814890688853
JM Vince,296597,131,209,150,17,0,87,9,6.7389500696402e-06,1.2314652885438,-1.49423718567363,1,1.2314652885438,-1.49423718567363,2,1.2314652885438,-1.49423718567363,2,1.2314652885438,-1.49423718567363
JM Bairstow,297433,1983,1797,1898,215,41,104,6,0.00017374427108352,-0.798215116428552,-2.41647734190219,1,-0.798215116428552,-2.41647734190219,2,-0.798215116428552,-2.41647734190219,2,-0.798215116428552,-2.41647734190219
MW Machan,297488,734,698,952,62,7,77,8,0.0144804920638805,0.783827563636925,-1.00019571941614,1,0.783827563636925,-1.00019571941614,2,0.783827563636925,-1.00019571941614,2,0.783827563636925,-1.00019571941614
SW Billings,297628,271,434,298,29,2,90,9,0.000972657736443727,1.0682844557506,-1.64154197401214,1,1.0682844557506,-1.64154197401214,2,1.0682844557506,-1.64154197401214,2,1.0682844557506,-1.64154197401214
JWA Taylor,297635,887,1539,1107,69,12,80,6,0.0024814114943349,0.506096757004315,-1.14504391788942,1,0.506096757004315,-1.14504391788942,2,0.506096757004315,-1.14504391788942,2,0.506096757004315,-1.14504391788942
JJ Roy,298438,2507,2417,2399,295,42,104,4,0.0112388453108119,-1.28276355090847,-2.38018975924688,1,-1.28276355090847,-2.38018975924688,2,-1.28276355090847,-2.38018975924688,2,-1.28276355090847,-2.38018975924688
Sikandar Raza,299572,2473,3202,3049,214,54,81,4,0,-1.26813976881937,-1.29941174228478,1,-1.26813976881937,-1.29941174228478,2,-1.26813976881937,-1.29941174228478,2,-1.26813976881937,-1.29941174228478
Nasir Hossain,300618,1281,2100,1605,112,15,79,6,0.218798496614512,0.129485644436236,-1.08536586865097,1,0.129485644436236,-1.08536586865097,2,0.129485644436236,-1.08536586865097,2,0.129485644436236,-1.08536586865097
Rubel Hossain,300619,120,275,222,12,2,54,9,5.9336876613969e-05,1.46506813085682,0.0814234419578364,1,1.46506813085682,0.0814234419578364,2,1.46506813085682,0.0814234419578364,2,1.46506813085682,0.0814234419578364
LD Chandimal,300628,3491,5483,4704,239,39,74,4,0,-1.90159542134318,-0.740760206926461,1,-1.90159542134318,-0.740760206926461,2,-1.90159542134318,-0.740760206926461,2,-1.90159542134318,-0.740760206926461
MDKJ Perera,300631,2066,2417,2252,221,45,91,4,0.450917964178938,-0.919868349052834,-1.79196661033281,1,-0.919868349052834,-1.79196661033281,2,-0.919868349052834,-1.79196661033281,2,-0.919868349052834,-1.79196661033281
HDRL Thirimanne,301236,2927,5031,4109,224,24,71,4,0,-1.36902751352144,-0.553829728027954,1,-1.36902751352144,-0.553829728027954,2,-1.36902751352144,-0.553829728027954,2,-1.36902751352144,-0.553829728027954
TP Ura,302845,508,347,639,39,13,79,8,0.000126725379907877,0.900673162737668,-1.17912557292345,1,0.900673162737668,-1.17912557292345,2,0.900673162737668,-1.17912557292345,2,0.900673162737668,-1.17912557292345
A Balbirnie,303423,1241,1372,1747,123,8,71,4,0.0018053093685011,0.340550754072694,-0.682289550463696,1,0.340550754072694,-0.682289550463696,2,0.340550754072694,-0.682289550463696,2,0.340550754072694,-0.682289550463696
PR Stirling,303427,3316,3444,3668,369,73,90,4,1.17683640610267e-14,-2.26059972498472,-1.81260552346663,1,-2.26059972498472,-1.81260552346663,2,-2.26059972498472,-1.81260552346663,2,-2.26059972498472,-1.81260552346663
JE Root,303669,4898,7221,5654,386,40,86,4,2.22044604925031e-16,-3.06186878847669,-1.23245343984765,1,-3.06186878847669,-1.23245343984765,2,-3.06186878847669,-1.23245343984765,2,-3.06186878847669,-1.23245343984765
R Gunasekera,307075,455,682,674,40,11,67,8,5.15247460808332e-07,0.980781621986088,-0.593991983795499,1,0.980781621986088,-0.593991983795499,2,0.980781621986088,-0.593991983795499,2,0.980781621986088,-0.593991983795499
CRM Douglas,307449,122,0,218,14,1,55,9,0.00314099660531209,1.50599104109441,0.00344694081107821,1,1.50599104109441,0.00344694081107821,2,1.50599104109441,0.00344694081107821,2,1.50599104109441,0.00344694081107821
Shabir Noori,307653,191,364,300,21,3,63,9,0.0931394707182445,1.3219107924535,-0.382997576361889,1,1.3219107924535,-0.382997576361889,2,1.3219107924535,-0.382997576361889,2,1.3219107924535,-0.382997576361889
Rohan Mustafa,307808,642,430,896,60,15,71,8,8.69896687396565e-05,0.80851242283195,-0.80870279725638,1,0.80851242283195,-0.80870279725638,2,0.80851242283195,-0.80870279725638,2,0.80851242283195,-0.80870279725638
Javed Ahmadi,308235,886,399,1130,105,12,78,4,0.0156279165781261,0.595578062990701,-1.11882568557235,1,0.595578062990701,-1.11882568557235,2,0.595578062990701,-1.11882568557235,2,0.595578062990701,-1.11882568557235
DJ Willey,308251,245,364,290,20,5,84,9,3.0329323633671e-06,1.12171667814144,-1.41472875398136,1,1.12171667814144,-1.41472875398136,2,1.12171667814144,-1.41472875398136,2,1.12171667814144,-1.41472875398136
SW Poynter,308294,170,23,245,14,0,69,9,0.0442142279615909,1.3886385671194,-0.670643072787026,1,1.3886385671194,-0.670643072787026,2,1.3886385671194,-0.670643072787026,2,1.3886385671194,-0.670643072787026
MR Swart,308794,177,176,249,17,4,71,9,0.0168331115538809,1.29300020553345,-0.788485721304664,1,1.29300020553345,-0.788485721304664,2,1.29300020553345,-0.788485721304664,2,1.29300020553345,-0.788485721304664
JC Buttler,308967,3176,3158,2715,272,93,116,4,7.52731210695856e-14,-2.25548214954184,-3.26082401181463,1,-2.25548214954184,-3.26082401181463,2,-2.25548214954184,-3.26082401181463,2,-2.25548214954184,-3.26082401181463
BA Stokes,311158,1963,2524,2078,158,57,94,6,0.0508937467892493,-0.902931460756313,-2.0584160912852,1,-0.902931460756313,-2.0584160912852,2,-0.902931460756313,-2.0584160912852,2,-0.902931460756313,-2.0584160912852
MA Starc,311592,228,390,276,16,7,82,9,2.55254775917146e-05,1.12634485816893,-1.3434068352446,1,1.12634485816893,-1.3434068352446,2,1.12634485816893,-1.3434068352446,2,1.12634485816893,-1.3434068352446
JL Carter,314615,524,732,764,43,9,68,8,3.32336370056918e-06,0.956824796678056,-0.656142772336763,1,0.956824796678056,-0.656142772336763,2,0.956824796678056,-0.656142772336763,2,0.956824796678056,-0.656142772336763
AR Nurse,315594,368,214,393,33,8,93,9,0.00934804354293028,0.961635493471505,-1.8963072184577,1,0.961635493471505,-1.8963072184577,2,0.961635493471505,-1.8963072184577,2,0.961635493471505,-1.8963072184577
Asad Shafiq,316397,1315,2503,1934,107,5,67,4,1.80633750623826e-07,0.250067807516077,-0.487834800405246,1,0.250067807516077,-0.487834800405246,2,0.250067807516077,-0.487834800405246,2,0.250067807516077,-0.487834800405246
Umar Akmal,317273,3044,4738,3542,260,50,85,4,0,-1.76991277299224,-1.47422895600274,1,-1.76991277299224,-1.47422895600274,2,-1.76991277299224,-1.47422895600274,2,-1.76991277299224,-1.47422895600274
Nawroz Mangal,318334,1139,1068,1512,99,27,75,4,0.035270996946466,0.239897577460278,-1.06693109780541,1,0.239897577460278,-1.06693109780541,2,0.239897577460278,-1.06693109780541,2,0.239897577460278,-1.06693109780541
Samiullah Shinwari,318339,1733,2390,2669,132,25,64,4,0,-0.232832414300988,-0.434674738475498,1,-0.232832414300988,-0.434674738475498,2,-0.232832414300988,-0.434674738475498,2,-0.232832414300988,-0.434674738475498
Noor Ali Zadran,318340,1138,1599,1794,121,4,63,4,2.75790820125632e-06,0.449355230028311,-0.326784695085123,1,0.449355230028311,-0.326784695085123,2,0.449355230028311,-0.326784695085123,2,0.449355230028311,-0.326784695085123
Haris Sohail,318788,900,1657,1116,69,12,80,6,0.00605639645747291,0.49541660782069,-1.22859282888889,1,0.49541660782069,-1.22859282888889,2,0.49541660782069,-1.22859282888889,2,0.49541660782069,-1.22859282888889
K Zondo,318842,142,350,224,8,3,63,9,0.0332752083900101,1.38316207094352,-0.433595449846621,1,1.38316207094352,-0.433595449846621,2,1.38316207094352,-0.433595449846621,2,1.38316207094352,-0.433595449846621
RR Rossouw,318845,1239,1810,1307,131,22,94,6,3.38202450689273e-06,-0.0136750959857817,-1.94645297502708,1,-0.0136750959857817,-1.94645297502708,2,-0.0136750959857817,-1.94645297502708,2,-0.0136750959857817,-1.94645297502708
Karim Sadiq,319758,475,494,587,49,15,80,8,0.0025383407188565,0.848265387911789,-1.30701415646474,1,0.848265387911789,-1.30701415646474,2,0.848265387911789,-1.30701415646474,2,0.848265387911789,-1.30701415646474
Asghar Afghan,320652,1767,2339,2790,120,42,63,4,0,-0.427660407839592,-0.491157389420674,1,-0.427660407839592,-0.491157389420674,2,-0.427660407839592,-0.491157389420674,2,-0.427660407839592,-0.491157389420674
DA Miller,321777,2707,3401,2674,199,78,101,4,4.47388461077836e-06,-1.69568791776322,-2.50525720519184,1,-1.69568791776322,-2.50525720519184,2,-1.69568791776322,-2.50525720519184,2,-1.69568791776322,-2.50525720519184
Mohammad Rizwan,323389,460,669,512,38,5,89,8,0.444188031866184,0.919911444896394,-1.69929580934464,1,0.919911444896394,-1.69929580934464,2,0.919911444896394,-1.69929580934464,2,0.919911444896394,-1.69929580934464
MP Stoinis,325012,721,624,734,53,32,98,6,0.000196624176612037,0.389612867588213,-2.28709083458102,1,0.389612867588213,-2.28709083458102,2,0.389612867588213,-2.28709083458102,2,0.389612867588213,-2.28709083458102
GJ Maxwell,325026,2121,2097,1753,215,66,120,6,9.94364812711979e-10,-1.27046919806503,-3.44613077613625,1,-1.27046919806503,-3.44613077613625,2,-1.27046919806503,-3.44613077613625,2,-1.27046919806503,-3.44613077613625
B Kumar,326016,440,645,598,37,6,73,8,8.50219616300718e-05,1.03204635448171,-0.938043311218576,1,1.03204635448171,-0.938043311218576,2,1.03204635448171,-0.938043311218576,2,1.03204635448171,-0.938043311218576
AT Carey,326434,199,0,253,17,2,78,9,5.3559800983094e-05,1.28878996237149,-1.19300637821614,1,1.28878996237149,-1.19300637821614,2,1.28878996237149,-1.19300637821614,2,1.28878996237149,-1.19300637821614
JA Burns,326632,146,237,184,16,1,79,9,7.66630691573233e-06,1.28647171363973,-1.23375622823649,1,1.28647171363973,-1.23375622823649,2,1.28647171363973,-1.23375622823649,2,1.28647171363973,-1.23375622823649
CJA Amini,332980,121,125,166,13,1,72,9,0.0123053542019452,1.37632352758051,-0.924629223015444,1,1.37632352758051,-0.924629223015444,2,1.37632352758051,-0.924629223015444,2,1.37632352758051,-0.924629223015444
KM Jarvis,332996,153,216,264,15,2,57,9,0.00163741008544638,1.44295360734571,-0.196738207420036,1,1.44295360734571,-0.196738207420036,2,1.44295360734571,-0.196738207420036,2,1.44295360734571,-0.196738207420036
PJ Moor,333000,698,869,1089,40,25,64,8,0.0285735896174657,0.693654258312839,-0.612664431442922,1,0.693654258312839,-0.612664431442922,2,0.693654258312839,-0.612664431442922,2,0.693654258312839,-0.612664431442922
J Charles,333066,1283,2257,1531,140,35,83,6,0.382508709563756,-0.210533245914676,-1.52618857707447,1,-0.210533245914676,-1.52618857707447,2,-0.210533245914676,-1.52618857707447,2,-0.210533245914676,-1.52618857707447
PSP Handscomb,334337,149,236,149,10,1,100,9,0.00880490007979429,1.1417371425882,-2.28513429979109,1,1.1417371425882,-2.28513429979109,2,1.1417371425882,-2.28513429979109,2,1.1417371425882,-2.28513429979109
D Bishoo,341593,149,94,241,17,0,61,9,0.032687575125681,1.4566840306936,-0.418462829875376,1,1.4566840306936,-0.418462829875376,2,1.4566840306936,-0.418462829875376,2,1.4566840306936,-0.418462829875376
SW Masakadza,343529,170,215,177,17,8,96,9,0.000811857741011557,1.0682440776122,-2.16851630474545,1,1.0682440776122,-2.16851630474545,2,1.0682440776122,-2.16851630474545,2,1.0682440776122,-2.16851630474545
MD Gunathilaka,345821,947,1199,1101,96,15,86,6,4.13791391268292e-05,0.41475072676194,-1.65868420380154,1,0.41475072676194,-1.65868420380154,2,0.41475072676194,-1.65868420380154,2,0.41475072676194,-1.65868420380154
IA Karim,348016,396,257,522,39,0,75,8,0.0160460204684593,1.17197846267182,-1.10429702343708,1,1.17197846267182,-1.10429702343708,2,1.17197846267182,-1.10429702343708,2,1.17197846267182,-1.10429702343708
